Date,Temperature,Wind_Speed,Wind_Direction,Precipitation,Humidity,Pressure,Unnamed:_0,ALLSKY_SFC_SW_DWN,TS,QV2M,PS,ComfortIndex
2022-08-26,19.9,2.3,,0.0,80,1016.8,968,2.52,15.34,10.31,98.61,19.31
2022-08-27,17.6,1.5,,2.4,84,1014.2,969,3.37,16.81,10.29,98.41,17.33
2022-08-28,7.2,2.9,,0.0,71,1018.5,970,3.35,14.14,8.71,98.82,8.36
2022-08-29,15.9,3.2,,0.0,59,1024.2,971,5.43,12.92,7.46,99.32,15.58
2022-08-30,14.6,2.9,,0.0,63,1027.5,972,4.5,11.24,6.78,99.63,14.58
2022-08-31,12.6,1.6,,0.0,65,1028.1,973,5.02,11.86,6.73,99.7,12.97
2022-09-01,14.5,1.9,,0.0,61,1025.5,974,5.17,12.4,7.1,99.45,14.5
2022-09-02,13.8,1.7,,0.0,73,1023.8,975,2.06,11.66,8.05,99.26,13.9
2022-09-03,13.6,2.0,,2.6,85,1023.9,976,2.0,11.41,8.02,99.27,13.67
2022-09-04,12.5,2.0,,1.8,90,1028.6,977,2.27,10.52,7.47,99.72,12.61
2022-09-05,12.1,1.9,,0.0,74,1030.5,978,4.26,12.39,7.64,99.94,12.44
2022-09-06,13.7,2.0,,0.1,77,1025.0,979,4.46,12.47,7.76,99.43,13.8
2022-09-07,7.2,1.9,,0.0,70,1020.6,980,3.99,12.2,7.65,99.0,8.4
2022-09-08,15.3,2.9,,0.0,67,1022.0,981,2.64,10.56,6.82,99.08,15.15
2022-09-09,13.1,4.0,,0.0,66,1019.1,982,2.51,10.95,6.57,98.82,13.36
2022-09-10,13.0,2.6,,0.0,85,1018.1,983,1.59,12.05,7.25,98.73,13.12
2022-09-11,12.1,1.5,,0.0,84,1016.9,984,3.27,12.2,7.82,98.6,12.31
2022-09-12,14.0,2.3,,0.0,93,1009.8,985,1.7,12.05,8.7,97.93,14.02
2022-09-13,14.2,2.7,,25.6,88,993.1,986,1.97,11.8,8.36,96.28,14.22
2022-09-14,12.0,1.6,,0.3,83,993.6,987,2.78,11.27,6.92,96.35,12.23
2022-09-15,11.8,2.1,,0.4,65,991.7,988,3.53,10.64,6.35,96.17,12.32
2022-09-16,13.7,4.1,,0.1,57,995.5,989,2.9,11.26,6.44,96.53,13.89
2022-09-17,7.2,2.8,,0.0,60,1000.1,990,3.26,10.21,5.97,96.97,8.81
2022-09-18,13.0,4.0,,0.0,59,1005.2,991,3.41,10.17,6.01,97.44,13.34
2022-09-19,12.3,4.6,,0.0,54,1013.2,992,3.56,9.0,5.29,98.22,12.86
2022-09-20,10.4,2.1,,0.0,64,1020.8,993,3.88,7.14,4.68,98.93,11.21
2022-09-21,8.6,1.6,,0.0,81,1023.4,994,3.25,7.01,5.74,99.16,9.22
2022-09-22,9.9,1.8,,0.0,90,1018.9,995,1.68,9.79,7.23,98.74,10.15
2022-09-23,12.3,2.6,,2.0,97,1011.8,996,0.78,10.45,7.95,98.08,12.34
2022-09-24,11.1,1.8,,15.7,88,1012.6,997,2.08,8.92,6.78,98.19,11.32
2022-09-25,9.7,2.3,,0.0,84,1007.3,998,2.65,8.82,6.28,97.67,10.12
2022-09-26,10.8,3.0,,3.6,94,993.7,999,0.93,8.64,6.95,96.32,10.92
2022-09-27,7.2,4.0,,10.9,89,996.7,1000,1.02,9.76,7.52,96.58,7.64
2022-09-28,11.2,4.7,,0.1,79,1004.0,1001,1.21,10.17,7.19,97.3,11.58
2022-09-29,11.0,3.7,,0.0,75,1008.1,1002,1.65,7.04,5.6,97.72,11.48
2022-09-30,8.0,1.6,,0.0,82,1006.7,1003,2.44,6.85,5.79,97.55,8.64
2022-10-01,10.1,2.5,,1.2,92,999.0,1004,0.7,8.86,7.18,96.81,10.29
2022-10-02,10.1,2.0,,4.1,91,1006.0,1005,1.45,7.72,6.46,97.43,10.32
2022-10-03,8.7,1.6,,0.3,81,1015.9,1006,2.91,7.04,5.51,98.46,9.31
2022-10-04,9.1,2.4,,0.1,93,1010.0,1007,1.15,7.6,6.7,97.88,9.31
2022-10-05,11.7,3.2,,0.2,96,997.6,1008,0.47,11.14,8.55,96.72,11.76
2022-10-06,11.8,3.9,,5.8,76,1003.2,1009,1.82,8.86,6.36,97.22,12.16
2022-10-07,7.2,4.1,,0.1,86,1002.7,1010,0.97,9.69,7.48,97.19,7.76
2022-10-08,10.3,2.2,,0.6,72,1005.3,1011,2.48,6.73,5.32,97.42,10.95
2022-10-09,8.0,3.2,,0.0,78,1014.5,1012,1.96,6.49,5.64,98.3,8.79
2022-10-10,11.3,4.0,,0.0,88,1006.6,1013,0.83,8.72,6.95,97.54,11.51
2022-10-11,7.6,2.8,,1.3,72,1012.2,1014,2.45,4.83,4.57,98.07,8.66
2022-10-12,6.1,2.1,,0.0,84,1017.5,1015,1.71,5.0,5.33,98.58,6.84
2022-10-13,9.7,2.7,,3.5,97,1010.8,1016,0.48,7.91,6.96,97.97,9.78
2022-10-14,10.1,2.8,,14.4,90,1006.6,1017,1.46,6.76,6.02,97.57,10.34
2022-10-15,9.5,3.0,,6.6,84,999.6,1018,1.83,8.3,6.54,96.92,9.94
2022-10-16,8.8,1.9,,8.0,98,1001.2,1019,0.51,7.29,6.48,96.96,8.86
2022-10-17,7.2,2.1,,8.1,95,1015.8,1020,0.55,5.66,5.61,98.41,7.4
2022-10-18,6.5,2.4,,5.3,87,1018.8,1021,1.21,5.02,5.32,98.71,7.07
2022-10-19,5.5,1.7,,0.0,86,1027.2,1022,1.99,1.86,4.05,99.52,6.19
2022-10-20,3.3,1.4,,0.0,93,1022.0,1023,0.98,2.61,4.48,99.02,3.73
2022-10-21,4.4,3.6,,0.0,87,1016.0,1024,0.57,2.75,4.33,98.42,5.12
2022-10-22,4.5,1.5,,0.0,87,1011.4,1025,0.81,2.7,4.67,97.99,5.21
2022-10-23,3.9,2.2,,0.0,92,1011.8,1026,0.54,2.08,4.39,98.06,4.37
2022-10-24,4.6,4.9,,0.1,94,1006.9,1027,0.35,4.22,5.19,97.59,4.93
2022-10-25,7.4,2.9,,10.6,94,1002.9,1028,0.72,4.43,5.43,97.18,7.63
2022-10-26,6.5,1.4,,1.3,100,1012.2,1029,0.74,3.6,5.2,98.03,6.5
2022-10-27,7.2,1.1,,1.6,98,1013.9,1030,0.84,7.47,6.65,98.27,7.28
2022-10-28,10.2,1.5,,0.3,100,1010.7,1031,0.51,8.48,7.29,97.98,10.2
2022-10-29,11.0,2.1,,8.2,85,1008.2,1032,1.24,7.71,6.27,97.75,11.29
2022-10-30,7.8,1.2,,0.0,94,1015.0,1033,0.74,3.8,5.13,98.37,8.02
2022-10-31,7.2,1.1,,1.2,97,1014.8,1034,0.95,6.62,6.39,98.33,7.32
2022-11-01,9.3,2.5,,0.1,96,1010.5,1035,0.4,6.26,6.3,97.93,9.41
2022-11-02,10.6,2.9,,7.0,96,1005.2,1036,0.42,7.95,6.89,97.42,10.69
2022-11-03,8.4,3.4,,5.5,96,1005.3,1037,0.22,7.41,6.58,97.37,8.53
2022-11-04,9.8,3.2,,6.4,88,1004.1,1038,0.32,6.79,6.27,97.28,10.11
2022-11-05,9.0,2.4,,6.4,95,1001.9,1039,0.52,6.58,6.29,97.07,9.15
2022-11-06,7.2,1.7,,6.1,97,1001.8,1040,0.49,5.39,5.73,97.06,7.32
2022-11-07,7.5,2.5,,13.9,95,997.1,1041,0.33,5.17,5.69,96.64,7.69
2022-11-08,5.5,2.2,,6.7,98,1000.4,1042,0.22,2.9,4.89,96.93,5.6
2022-11-09,7.1,2.1,,10.1,96,996.8,1043,0.55,7.75,6.86,96.56,7.26
2022-11-10,8.6,1.9,,0.6,97,1004.5,1044,0.34,6.4,6.16,97.31,8.7
2022-11-11,9.7,4.2,,1.6,88,1006.1,1045,0.58,10.06,7.82,97.51,10.02
2022-11-12,12.2,2.1,,0.0,78,1022.5,1046,0.91,6.36,6.11,99.1,12.48
2022-11-13,8.7,1.0,,0.0,93,1028.9,1047,0.37,2.93,4.82,99.68,8.92
2022-11-14,7.2,1.7,,0.0,93,1023.6,1048,0.32,4.51,5.15,99.19,7.48
2022-11-15,5.9,4.3,,0.0,83,1020.3,1049,0.2,3.0,4.58,98.78,6.7
2022-11-16,7.2,4.6,,0.0,83,1020.2,1050,0.38,0.46,3.77,98.72,7.88
2022-11-17,2.1,4.1,,0.2,76,1018.1,1051,0.36,-1.0,3.13,98.5,3.74
2022-11-18,1.1,4.8,,0.0,74,1022.1,1052,0.26,-1.33,3.1,98.86,3.02
2022-11-19,0.5,5.0,,0.0,70,1023.5,1053,0.47,-2.85,2.49,99.06,2.81
2022-11-20,-1.6,5.8,,0.0,69,1015.6,1054,0.25,-3.47,2.41,98.33,1.15
2022-11-21,-1.0,6.9,,0.3,71,1007.0,1055,0.22,-2.89,2.7,97.48,1.47
2022-11-22,-0.7,4.2,,1.3,84,1007.6,1056,0.31,-2.69,2.99,97.51,0.64
2022-11-23,0.4,4.1,,2.4,89,1009.1,1057,0.18,-1.02,3.5,97.65,1.25
2022-11-24,1.4,3.6,,3.7,91,1012.4,1058,0.23,-1.19,3.49,97.99,2.05
2022-11-25,2.0,3.3,,3.0,92,1018.7,1059,0.19,-0.78,3.59,98.61,2.55
2022-11-26,7.2,2.9,,0.3,94,1024.6,1060,0.2,-0.91,3.54,99.19,7.44
2022-11-27,3.2,2.9,,6.1,95,1022.5,1061,0.13,0.33,3.91,99.05,3.51
2022-11-28,4.4,3.7,,1.1,91,1022.6,1062,0.17,0.16,3.85,99.01,4.9
2022-11-29,3.5,3.4,,0.3,88,1028.2,1063,0.19,-0.82,3.55,99.53,4.23
2022-11-30,2.2,1.6,,0.3,91,1032.5,1064,0.2,-3.84,2.92,99.96,2.81
2022-12-01,1.7,2.3,,0.0,83,1036.0,1065,0.25,-6.9,2.15,100.3,2.9
2022-12-02,0.4,2.7,,0.0,83,1037.8,1066,0.2,-4.87,2.49,100.48,1.72
2022-12-03,1.6,3.5,,0.0,76,1036.6,1067,0.24,-6.21,2.29,100.36,3.3
2022-12-04,-0.1,2.2,,0.0,73,1035.1,1068,0.17,-8.64,1.82,100.22,2.07
2022-12-05,-1.9,1.9,,0.0,79,1028.8,1069,0.28,-13.84,1.28,99.57,-0.01
2022-12-06,7.2,1.1,,0.0,86,1016.0,1070,0.34,-6.63,2.22,98.35,7.76
2022-12-07,-2.8,1.6,,0.1,76,1008.7,1071,0.37,-12.48,1.41,97.61,-0.52
2022-12-08,-6.3,3.5,,0.0,81,1001.9,1072,0.23,-12.5,1.37,96.99,-4.13
2022-12-09,-5.1,3.4,,0.5,70,1009.0,1073,0.2,-10.72,1.54,97.62,-1.87
2022-12-10,-5.8,2.3,,0.0,71,1014.7,1074,0.28,-12.81,1.35,98.18,-2.56
2022-12-11,-7.9,2.5,,0.0,80,1016.5,1075,0.25,-13.06,1.26,98.31,-5.44
2022-12-12,-8.3,3.5,,0.2,72,1017.6,1076,0.26,-13.77,1.19,98.45,-4.79
2022-12-13,-7.5,1.8,,0.0,82,1007.6,1077,0.2,-16.61,0.99,97.51,-5.32
2022-12-14,-9.0,1.6,,4.2,81,999.9,1078,0.25,-20.02,0.73,96.72,-6.54
2022-12-15,-11.7,1.0,,0.0,87,1006.5,1079,0.25,-14.25,1.24,97.31,-9.83
2022-12-16,7.2,1.0,,0.0,88,1014.2,1080,0.18,-16.12,1.09,98.07,7.68
2022-12-17,-7.9,1.4,,2.4,92,1013.7,1081,0.13,-9.69,1.8,98.08,-6.91
2022-12-18,-3.3,1.6,,3.0,94,1017.7,1082,0.33,-4.81,2.89,98.48,-2.71
2022-12-19,-2.1,2.0,,0.4,92,1014.1,1083,0.12,-5.8,2.52,98.18,-1.37
2022-12-20,-1.0,1.6,,3.9,98,1000.7,1084,0.16,-2.9,3.19,96.9,-0.83
2022-12-21,0.7,1.2,,7.4,100,998.1,1085,0.2,-5.73,2.81,96.65,0.7
2022-12-22,1.0,2.1,,8.1,94,993.2,1086,0.14,-3.9,3.04,96.18,1.45
2022-12-23,0.1,1.4,,4.8,84,1002.7,1087,0.35,-10.96,1.67,97.02,1.37
2022-12-24,-7.3,1.4,,0.0,87,1012.5,1088,0.28,-18.0,0.89,97.91,-5.74
2022-12-25,-10.9,2.5,,0.0,91,1011.7,1089,0.15,-11.31,1.71,97.92,-9.64
2022-12-26,7.2,2.1,,12.8,98,998.9,1090,0.1,-0.28,3.85,96.71,7.28
2022-12-27,1.7,1.5,,19.6,89,1002.2,1091,0.3,-4.88,2.72,96.99,2.47
2022-12-28,-3.1,4.2,,0.0,80,1004.0,1092,0.15,-12.02,1.46,97.18,-1.16
2022-12-29,-3.2,3.0,,3.3,94,986.8,1093,0.12,-3.0,3.2,95.49,-2.62
2022-12-30,1.7,2.6,,7.6,96,991.2,1094,0.21,-0.19,3.9,95.94,1.98
2022-12-31,3.1,3.6,,7.2,80,987.1,1095,0.31,-1.46,3.69,95.6,4.35
2023-01-01,1.1,2.5,,0.0,69,1005.7,1096,0.26,-10.59,1.58,97.33,3.38
2023-01-02,-2.7,1.6,,0.6,83,1010.8,1097,0.2,-10.57,1.53,97.84,-1.09
2023-01-03,-5.8,1.3,,0.0,85,1019.6,1098,0.38,-16.45,1.02,98.64,-4.13
2023-01-04,-7.9,7.1,,0.9,87,1008.7,1099,0.1,-9.41,1.76,97.61,-6.3
2023-01-05,7.2,5.4,,19.8,81,1015.3,1100,0.17,-6.88,2.15,98.19,7.96
2023-01-06,-4.1,4.3,,2.9,87,1012.5,1101,0.15,-6.96,2.14,97.92,-2.77
2023-01-07,-3.2,2.1,,7.0,96,1006.7,1102,0.15,-5.11,2.83,97.43,-2.81
2023-01-08,1.4,2.3,,9.1,98,995.9,1103,0.21,0.32,4.05,96.44,1.54
2023-01-09,4.4,2.4,,11.2,95,995.7,1104,0.17,0.35,4.06,96.35,4.68
2023-01-10,2.6,1.5,,4.6,99,1002.8,1105,0.33,-4.78,2.89,97.04,2.67
2023-01-11,1.3,3.1,,7.7,93,991.1,1106,0.39,0.81,4.23,95.92,1.81
2023-01-12,3.7,2.0,,0.8,94,990.9,1107,0.33,0.1,4.1,95.95,4.06
2023-01-13,2.8,2.5,,6.6,96,988.3,1108,0.23,-1.29,3.65,95.73,3.06
2023-01-14,2.5,1.6,,6.2,96,993.6,1109,0.29,-3.05,3.11,96.21,2.76
2023-01-15,7.2,2.4,,9.4,96,974.1,1110,0.24,-3.33,3.23,94.28,7.36
2023-01-16,-0.6,1.9,,1.8,93,983.4,1111,0.43,-6.58,2.5,95.15,-0.02
2023-01-17,-0.7,4.4,,2.7,92,982.3,1112,0.14,-0.72,3.78,95.09,-0.03
2023-01-18,1.2,2.4,,5.6,96,986.2,1113,0.28,-5.03,2.75,95.44,1.49
2023-01-19,0.4,1.1,,2.3,95,998.9,1114,0.25,-7.36,2.27,96.68,0.79
2023-01-20,-1.5,2.3,,1.0,83,1017.7,1115,0.48,-10.56,1.64,98.47,-0.0
2023-01-21,-5.8,1.3,,0.0,88,1036.7,1116,0.43,-20.75,0.83,100.23,-4.46
2023-01-22,-10.9,1.7,,0.0,92,1039.4,1117,0.4,-22.11,0.7,100.46,-9.78
2023-01-23,-7.4,1.7,,0.2,88,1035.8,1118,0.22,-10.44,1.96,100.19,-5.95
2023-01-24,-2.2,1.2,,0.1,96,1029.7,1119,0.28,-1.55,3.43,99.64,-1.83
2023-01-25,7.2,1.3,,0.0,99,1017.4,1120,0.25,-0.49,3.72,98.51,7.24
2023-01-26,2.4,1.9,,0.0,82,1025.6,1121,0.83,-4.34,2.78,99.29,3.6
2023-01-27,-0.6,0.8,,0.0,88,1027.1,1122,0.68,-9.34,1.93,99.4,0.4
2023-01-28,-3.6,1.2,,0.0,90,1016.4,1123,0.72,-4.23,2.91,98.38,-2.6
2023-01-29,-1.9,2.0,,0.0,83,999.1,1124,0.23,0.22,4.01,96.73,-0.37
2023-01-30,2.8,3.7,,0.0,51,989.6,1125,0.82,-0.75,3.61,95.79,5.95
2023-01-31,2.4,1.2,,0.0,75,996.3,1126,0.52,-5.56,2.57,96.41,4.06
2023-02-01,-1.2,2.3,,0.4,82,995.3,1127,0.53,-8.22,2.15,96.28,0.35
2023-02-02,-3.9,1.2,,0.0,76,1013.8,1128,1.08,-11.99,1.49,98.09,-1.47
2023-02-03,-4.1,3.9,,0.6,79,1016.0,1129,0.6,-8.58,1.9,98.27,-1.95
2023-02-04,7.2,1.7,,0.3,86,1036.6,1130,0.98,-10.75,1.79,100.24,7.76
2023-02-05,-3.0,1.4,,4.8,98,1033.3,1131,0.94,-3.62,2.89,99.94,-2.81
2023-02-06,-1.9,0.9,,0.2,98,1036.5,1132,0.63,-6.8,2.49,100.3,-1.72
2023-02-07,-2.2,0.9,,0.0,100,1031.6,1133,0.69,-3.53,3.05,99.83,-2.2
2023-02-08,-1.0,2.8,,0.0,98,1027.0,1134,0.59,-2.51,3.28,99.38,-0.83
2023-02-09,2.2,5.3,,0.0,70,1009.2,1135,1.14,0.43,3.91,97.7,4.23
2023-02-10,2.5,3.2,,0.1,65,1012.9,1136,0.57,-3.72,2.79,98.06,4.81
2023-02-11,1.5,2.2,,0.2,75,1016.2,1137,1.01,-0.87,3.66,98.39,3.29
2023-02-12,0.9,1.1,,0.0,84,1025.6,1138,0.98,-0.44,3.73,99.35,2.1
2023-02-13,2.7,1.4,,0.0,71,1028.5,1139,1.25,-1.07,3.63,99.65,4.58
2023-02-14,7.2,1.1,,0.0,94,1030.9,1140,1.25,-4.94,2.84,99.79,7.44
2023-02-15,-0.3,1.2,,0.0,97,1021.2,1141,0.55,-3.25,3.27,98.86,-0.06
2023-02-16,0.8,2.1,,0.5,95,1010.7,1142,0.87,0.28,3.97,97.86,1.18
2023-02-17,2.2,3.5,,1.8,91,991.8,1143,0.37,0.39,4.09,96.04,2.81
2023-02-18,3.2,3.3,,12.8,52,1001.9,1144,1.85,-3.08,3.02,97.02,6.18
2023-02-19,1.4,1.4,,0.0,60,1009.2,1145,1.53,-6.19,2.41,97.71,4.28
2023-02-20,0.2,2.5,,8.2,75,989.7,1146,1.71,-0.04,3.91,95.82,2.17
2023-02-21,4.7,3.3,,0.0,54,1008.3,1147,1.94,-3.65,3.17,97.65,7.18
2023-02-22,1.2,2.1,,0.2,80,1015.7,1148,0.73,-3.46,2.91,98.3,2.66
2023-02-23,0.3,1.5,,9.9,87,1007.7,1149,1.53,-4.03,2.87,97.61,1.32
2023-02-24,7.2,3.3,,6.0,78,998.2,1150,0.95,-3.51,2.96,96.63,8.08
2023-02-25,0.1,4.4,,0.0,54,1012.1,1151,2.21,-4.43,2.68,97.96,3.74
2023-02-26,0.6,1.7,,0.0,60,1024.4,1152,1.54,-2.97,3.07,99.18,3.66
2023-02-27,0.5,1.1,,0.0,68,1030.0,1153,2.24,-2.25,3.26,99.76,2.96
2023-02-28,2.2,1.3,,0.0,66,1030.9,1154,2.3,-2.39,3.15,99.92,4.5
2023-03-01,2.9,1.7,,0.0,64,1030.7,1155,2.43,-2.18,3.2,99.85,5.2
2023-03-02,2.2,1.5,,0.0,64,1024.7,1156,2.36,-3.14,2.97,99.22,4.64
2023-03-03,1.2,2.4,,0.0,57,1015.2,1157,1.26,-2.03,3.2,98.38,4.35
2023-03-04,2.4,3.7,,0.0,37,1014.4,1158,2.48,-4.7,2.31,98.22,6.59
2023-03-05,-1.5,2.6,,0.0,46,1006.0,1159,2.77,-6.01,2.31,97.39,3.25
2023-03-06,7.2,2.3,,0.0,55,999.7,1160,2.75,-8.4,2.07,96.77,9.01
2023-03-07,-4.0,3.5,,0.0,55,991.6,1161,1.44,-10.11,1.65,95.97,0.58
2023-03-08,-5.4,2.2,,0.0,51,992.5,1162,2.98,-9.2,1.72,96.02,-0.04
2023-03-09,-3.9,2.1,,1.1,55,994.9,1163,3.03,-9.61,1.61,96.29,0.65
2023-03-10,-5.9,1.5,,0.0,55,999.3,1164,2.83,-11.39,1.49,96.69,-0.85
2023-03-11,-5.5,2.0,,0.0,54,998.0,1165,2.84,-9.95,1.81,96.55,-0.44
2023-03-12,-3.9,2.3,,0.0,50,1001.2,1166,2.28,-7.64,1.98,96.87,1.16
2023-03-13,-1.4,3.0,,2.6,93,979.7,1167,0.43,-3.78,2.89,94.88,-0.79
2023-03-14,-2.0,1.7,,12.8,74,982.7,1168,2.51,-5.29,2.61,95.1,0.36
2023-03-15,-2.1,2.3,,0.0,59,1003.3,1169,3.49,-7.27,2.35,97.08,1.64
2023-03-16,7.2,2.1,,0.0,66,1017.1,1170,1.98,-6.85,2.4,98.41,8.57
2023-03-17,0.6,2.5,,5.8,97,1006.4,1171,0.57,-0.66,3.66,97.37,0.83
2023-03-18,2.1,1.4,,13.1,87,1007.8,1172,1.44,-1.02,3.77,97.62,2.99
2023-03-19,3.7,1.3,,0.1,89,1011.9,1173,1.01,-1.69,3.62,98.0,4.35
2023-03-20,3.4,1.8,,1.2,84,1008.5,1174,2.04,-0.74,3.87,97.68,4.38
2023-03-21,2.5,1.3,,0.0,92,1009.2,1175,1.18,-2.61,3.54,97.7,3.03
2023-03-22,1.5,1.8,,5.8,99,993.8,1176,0.72,0.17,4.0,96.2,1.57
2023-03-23,3.1,2.2,,7.0,97,990.7,1177,1.03,1.15,4.32,95.92,3.29
2023-03-24,3.9,1.7,,5.1,96,988.1,1178,0.82,1.12,4.35,95.7,4.13
2023-03-25,3.5,3.3,,7.2,86,992.9,1179,1.99,-0.52,3.7,96.12,4.35
2023-03-26,7.2,3.2,,1.4,61,1003.8,1180,2.88,-4.24,2.47,97.16,8.77
2023-03-27,-2.8,3.6,,0.0,51,1011.5,1181,4.13,-5.44,2.16,97.88,1.86
2023-03-28,-2.9,1.8,,0.0,55,1017.3,1182,4.36,-5.45,2.19,98.44,1.41
2023-03-29,-0.2,3.7,,9.4,78,1012.9,1183,1.81,-3.98,2.84,98.03,1.58
2023-03-30,-1.7,2.9,,0.0,76,1008.4,1184,1.65,-4.71,2.65,97.57,0.44
2023-03-31,-1.1,4.4,,0.0,49,1006.2,1185,3.58,-2.23,3.02,97.41,3.28
2023-04-01,1.2,3.0,,0.0,39,1016.1,1186,4.69,-3.09,2.84,98.38,5.66
2023-04-02,1.6,1.7,,1.0,47,1030.2,1187,4.77,-1.81,3.13,99.74,5.36
2023-04-03,2.7,1.9,,0.0,69,1034.2,1188,4.22,-1.19,3.26,100.15,4.71
2023-04-04,2.4,1.8,,0.0,55,1028.7,1189,4.5,-1.09,3.31,99.66,5.39
2023-04-05,7.2,2.0,,0.0,53,1024.3,1190,4.16,-1.02,3.48,99.23,9.09
2023-04-06,5.9,2.7,,0.1,80,1023.5,1191,1.4,-0.72,3.43,99.05,6.85
2023-04-07,1.3,1.6,,1.4,81,1028.9,1192,4.05,-0.51,3.55,99.65,2.68
2023-04-08,3.0,1.5,,0.0,60,1032.0,1193,4.79,0.86,3.61,100.02,5.53
2023-04-09,7.5,2.6,,0.0,51,1029.1,1194,3.93,2.88,4.03,99.72,9.39
2023-04-10,7.2,2.2,,1.4,71,1020.3,1195,2.51,3.74,4.43,98.85,8.36
2023-04-11,6.3,3.3,,1.6,85,1004.9,1196,1.24,3.61,4.92,97.32,6.98
2023-04-12,5.5,2.9,,6.3,78,1006.1,1197,3.0,5.07,4.96,97.46,6.59
2023-04-13,7.8,4.6,,4.0,84,1006.3,1198,1.09,5.1,5.49,97.45,8.39
2023-04-14,8.0,4.4,,4.0,88,1016.7,1199,1.64,3.76,4.84,98.45,8.43
2023-04-15,7.2,4.0,,22.0,85,1023.0,1200,1.57,1.89,4.29,99.07,7.8
2023-04-16,5.2,2.7,,3.1,73,1027.4,1201,3.27,4.03,4.61,99.55,6.58
2023-04-17,6.4,2.5,,0.0,63,1033.4,1202,5.46,4.73,4.42,100.16,8.05
2023-04-18,9.3,2.4,,0.0,49,1038.5,1203,5.39,5.64,4.33,100.69,10.76
2023-04-19,10.4,2.5,,0.0,42,1036.6,1204,5.61,6.32,4.38,100.53,11.71
2023-04-20,11.7,1.7,,0.0,41,1031.5,1205,5.65,7.43,4.71,100.05,12.61
2023-04-21,11.9,1.9,,0.0,51,1024.0,1206,5.79,7.44,4.82,99.33,12.6
2023-04-22,11.6,2.3,,0.0,53,1011.6,1207,5.86,7.96,5.07,98.09,12.35
2023-04-23,12.3,3.6,,4.6,87,1002.1,1208,1.11,5.27,5.48,97.07,12.46
2023-04-24,5.3,6.0,,6.6,92,1000.9,1209,0.86,2.17,4.33,96.94,5.7
2023-04-25,7.2,4.6,,34.5,88,999.9,1210,1.71,1.07,3.98,96.82,7.68
2023-04-26,2.3,3.6,,8.2,70,1003.9,1211,3.76,1.09,3.73,97.23,4.31
2023-04-27,2.9,3.1,,0.2,55,1009.6,1212,4.86,2.14,3.62,97.81,5.77
2023-04-28,5.3,2.1,,0.0,49,1015.4,1213,5.91,3.36,3.41,98.4,7.88
2023-04-29,6.2,3.6,,0.0,56,1009.3,1214,4.86,3.67,3.9,97.77,8.21
2023-04-30,5.6,3.1,,0.7,42,1015.1,1215,6.41,3.4,3.35,98.38,8.44
2023-05-01,7.0,2.4,,0.5,77,1010.2,1216,2.11,1.89,3.92,97.86,7.95
2023-05-02,3.3,2.6,,3.4,52,1015.9,1217,6.02,4.13,4.01,98.43,6.26
2023-05-03,7.5,2.6,,0.0,51,1025.3,1218,5.23,5.05,3.94,99.33,9.39
2023-05-04,7.5,3.8,,0.0,40,1030.6,1219,6.05,4.09,3.25,99.83,9.81
2023-05-05,7.2,2.9,,0.0,36,1030.1,1220,7.17,4.42,3.47,99.81,9.77
2023-05-06,7.3,2.4,,0.0,45,1028.1,1221,7.26,4.5,3.67,99.63,9.48
2023-05-07,7.4,2.4,,0.0,50,1027.8,1222,6.9,6.25,4.21,99.6,9.35
2023-05-08,8.7,3.1,,0.0,54,1026.7,1223,6.64,7.39,4.74,99.47,10.17
2023-05-09,11.2,3.3,,0.0,58,1018.2,1224,5.17,9.33,5.74,98.63,11.96
2023-05-10,11.6,2.8,,0.0,52,1014.6,1225,6.24,10.51,6.24,98.35,12.37
2023-05-11,14.0,2.1,,0.0,61,1019.3,1226,3.13,10.35,6.72,98.79,14.11
2023-05-12,11.7,2.2,,0.0,63,1024.2,1227,5.91,12.55,7.16,99.32,12.27
2023-05-13,16.1,2.4,,0.0,60,1024.4,1228,5.55,12.05,6.84,99.35,15.75
2023-05-14,15.5,2.9,,0.0,55,1020.3,1229,5.84,12.08,6.53,98.96,15.25
2023-05-15,7.2,2.8,,0.0,62,1012.3,1230,5.06,11.55,7.51,98.15,8.73
2023-05-16,15.1,2.4,,0.3,71,1006.5,1231,3.67,10.58,6.57,97.58,15.0
2023-05-17,11.1,3.9,,5.6,39,1014.3,1232,6.33,7.9,4.17,98.29,12.24
2023-05-18,9.8,2.7,,0.0,47,1025.8,1233,7.65,8.94,4.63,99.4,11.17
2023-05-19,11.3,2.5,,0.0,78,1028.9,1234,5.5,10.57,6.57,99.71,11.69
2023-05-20,12.3,1.8,,0.0,66,1029.3,1235,7.04,12.71,7.1,99.78,12.71
2023-05-21,14.2,1.7,,0.0,48,1025.0,1236,7.35,14.18,6.73,99.41,14.29
2023-05-22,17.2,2.0,,0.0,58,1019.8,1237,5.8,15.26,7.99,98.93,16.58
2023-05-23,17.8,2.2,,2.1,87,1013.8,1238,3.5,13.35,8.21,98.28,17.56
2023-05-24,12.8,3.0,,4.3,63,1015.9,1239,6.07,12.89,6.74,98.5,13.15
2023-05-25,7.2,4.8,,0.0,46,1019.8,1240,7.55,10.28,4.86,98.89,9.37
2023-05-26,12.2,2.8,,0.0,44,1023.1,1241,7.29,10.06,4.83,99.18,12.91
2023-05-27,12.3,3.0,,0.0,66,1020.3,1242,6.42,11.18,6.33,98.89,12.71
